timestamp,cylinder number,customer,job number,grain screened,ink color,proof on ctd ink,blade mfg,cylinder division,paper,ink,direct steam,solvent type,type on cylinder,press type,press,unit number,cylinder size,paper mill location,plating tank,proof cut,viscosity,caliper,ink temperature,humifity,roughness,blade pressure,varnish pct,press speed,ink pct,solvent pct,ESA Voltage,ESA Amperage,wax,hardener,roller durometer,current density,anode space ratio,chrome content,band type
107,295,25,34693.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,0,1906.7816091954023,45.0,41.0,2,16.1,74.0,1.0,30.0,0.0,1800.0,62.5,37.5,1.0,0.0,2.5,1.2,30.0,40.0,106.45,100.0,1
107,261,25,34693.0,1,1,2,1,1,1,0,1,0,1,2,828.0,9.0,3,0,1910.0,50.0,41.0,2,15.7,80.0,1.0,43.0,0.0,1800.0,62.5,37.5,1.0,0.0,2.5,1.5,30.0,40.0,106.45,100.0,1
109,374,25,34694.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1910.0,30.0,41.0,9,15.5,74.0,0.8125,30.0,2.5,1900.0,58.0,39.5,4.5,0.0,1.9,1.3,30.0,40.0,114.28,100.0,1
109,68,22,35525.0,2,1,2,1,1,2,2,1,0,1,3,815.0,2.0,1,2,1910.0,40.0,41.0,6,15.5,76.0,0.75,28.0,3.6,1750.0,60.2,36.1,4.0,0.0,3.0,1.0,40.0,40.0,117.85,100.0,1
112,334,61,25502.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1911.0,52.0,52.0,6,16.0,78.0,0.75,30.0,14.1,1250.0,50.5,53.4,0.0,0.0,3.0,0.9,34.0,40.0,103.22,100.0,0
217,130,16,37001.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1911.0,45.0,62.0,4,15.0,76.0,0.75,50.0,0.0,1500.0,58.8,41.2,0.0,0.0,3.0,1.2,38.0,40.0,103.225,100.0,0
218,333,25,35462.0,1,1,2,1,1,1,0,1,0,0,2,824.0,2.0,3,2,1906.7816091954023,40.0,58.0,2,17.0,75.0,0.05625,30.0,0.0,1900.0,58.8,41.2,0.0,0.0,2.6,1.4,30.0,40.0,103.225,100.0,0
222,129,16,37001.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,1,2,1910.0,60.0,60.0,4,15.0,80.0,0.75,56.0,14.3,1380.0,47.6,38.1,0.0,0.0,3.0,1.0,38.0,40.0,106.4,100.0,1
205,241,1,24780.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,1,2,1911.0,47.5,65.0,2,14.0,80.0,0.5,27.0,11.5,1725.0,52.1,36.4,3.0,0.0,3.0,0.9,34.0,40.0,103.125,100.0,1
213,400,44,37371.0,1,1,2,1,1,2,0,1,0,0,3,816.0,2.0,3,2,1910.0,40.0,58.0,2,15.5,84.0,0.375,25.0,9.0,2000.0,52.8,38.2,5.0,0.0,3.0,1.1,35.0,40.0,103.125,100.0,1
213,398,44,37371.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,3,2,1910.0,40.0,58.0,6,15.0,80.0,0.1875,30.907563025210084,3.2,2000.0,53.8,43.0,0.0,0.0,2.5,1.0,35.0,40.0,103.125,100.0,1
205,168,1,24780.0,1,1,2,1,1,2,0,1,0,1,3,816.0,2.0,1,2,1911.0,47.5,65.0,2,15.7,87.0,0.25,30.907563025210084,5.6,1725.0,55.6,38.9,3.0,0.0,3.0,0.85,34.0,40.0,103.125,100.0,1
207,199,59,88231.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,2,2,1910.0,40.0,62.0,2,13.7,91.0,0.375,32.0,5.6,2300.0,55.6,38.9,2.0,0.0,2.5,1.0,33.0,40.0,100.0,100.0,1
207,213,59,88231.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,2,2,1910.0,40.0,62.0,2,14.9,80.0,0.5,28.0,3.4,2303.0,56.8,39.8,2.0,0.0,2.5,0.6,33.0,40.0,100.0,100.0,1
209,354,5,37182.0,1,1,2,1,1,1,0,1,0,1,2,821.0,2.0,3,2,1911.0,45.0,58.0,2,15.0,75.0,0.625,20.0,10.5,2100.0,52.6,36.8,0.0,0.0,2.5,0.7,33.0,40.0,103.125,100.0,1
209,383,5,37182.0,1,1,2,1,1,1,0,1,0,1,2,821.0,7.0,3,2,1911.0,45.0,58.0,2,15.0,72.0,0.625,25.0,10.5,2100.0,52.6,36.8,5.0,0.0,2.5,0.8,33.0,40.0,103.125,100.0,1
206,287,61,25530.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,42.0,58.0,4,16.0,78.0,0.5,25.0,0.0,1800.0,58.8,41.2,5.0,0.0,2.5,1.0,34.0,40.0,103.125,100.0,1
232,48,9,37970.0,1,1,2,1,1,2,0,1,0,1,0,802.0,2.0,1,2,1910.0,27.5,41.0,6,17.58,80.0,0.75,50.0,3.4,1490.0,56.8,39.8,0.0,0.0,3.0,1.0,35.0,40.0,103.125,100.0,1
232,39,9,37970.0,1,1,2,1,1,2,0,1,0,1,0,802.0,7.0,1,2,1911.0,35.0,41.0,6,16.66,78.0,0.75,50.0,7.6,1490.0,54.3,38.0,0.0,0.0,3.0,1.0,35.0,40.0,106.7,100.0,1
222,134,16,37001.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,1,2,1910.0,60.0,60.0,2,15.0,80.0,0.75,50.0,10.4,1380.0,47.2,42.5,0.0,0.0,3.0,1.0,38.0,40.0,106.5,100.0,1
215,77,1,24780.0,1,1,2,1,1,2,0,1,0,1,0,802.0,2.0,1,2,1910.0,40.0,60.0,2,15.0,80.0,0.625,50.0,0.0,1400.0,58.8,41.2,0.0,0.0,3.0,0.6,34.0,40.0,103.1,100.0,1
215,57,1,24780.0,1,1,2,1,1,2,0,1,0,1,0,802.0,7.0,1,2,1910.0,45.1679012345679,60.0,2,15.0,80.0,0.625,50.0,6.6,1400.0,54.9,38.5,6.0,0.0,3.0,1.1,34.0,40.0,103.1,100.0,1
219,201,58,35529.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,2,2,1910.0,45.0,58.0,2,17.0,72.0,0.75,30.907563025210084,3.2,1470.0,53.8,43.0,0.0,0.0,3.0,1.0,34.0,40.0,100.0,100.0,1
223,340,60,35874.0,1,1,1,1,1,1,0,1,0,0,2,824.0,2.0,3,2,1910.0,40.0,62.0,8,16.1,82.0,0.812,30.0,5.7,1800.0,56.8,37.5,10.0,0.0,0.7,0.5,30.0,40.0,106.5,100.0,1
223,304,60,35874.0,1,1,1,1,1,1,0,1,0,0,2,824.0,9.0,3,2,1911.0,40.0,62.0,4,16.1,78.0,0.5625,25.0,5.5,1800.0,55.0,39.5,0.0,0.0,1.6,1.5,30.0,40.0,103.23,100.0,1
210,289,64,37508.0,1,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,2,1910.0,45.0,57.0,4,15.0,88.0,0.5625,30.0,10.4,1900.0,52.1,37.5,0.0,0.0,2.5,1.8,30.0,40.0,100.0,100.0,1
220,345,64,37513.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,2,1911.0,40.0,59.0,8,16.4,85.0,0.8125,30.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.0,0.8,30.0,40.0,96.88,100.0,1
211,373,55,35761.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,2,1910.0,35.0,59.0,2,16.1,82.0,0.7243334970530452,28.0,0.0,2500.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,40.0,100.0,100.0,1
211,357,55,35761.0,1,1,2,1,1,1,0,1,0,1,2,828.0,9.0,3,2,1910.0,35.0,59.0,2,16.1,84.0,0.7243334970530452,30.0,0.0,2500.0,55.0,45.0,0.0,0.0,2.5,1.1,30.0,40.0,100.0,100.0,1
235,255,31,37018.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,2,2,1911.0,42.5,47.0,2,16.2,78.0,0.75,30.0,0.0,2100.0,56.2,43.8,0.0,0.0,2.5,1.2,33.0,40.0,110.0,100.0,0
216,240,4,39200.0,2,1,2,1,1,2,2,1,0,0,3,815.0,2.0,1,2,1910.0,40.0,68.0,2,14.8,90.0,1.0,30.0,0.0,1440.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40.0,103.13,100.0,0
214,400,44,37371.0,1,1,2,1,1,2,0,1,0,1,3,816.0,2.0,3,2,1910.0,40.0,60.0,2,15.0,85.0,1.0,25.0,6.9,2100.0,54.0,39.1,0.0,0.0,2.5,1.2,35.0,40.0,103.13,100.0,0
228,220,33,39027.0,2,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1911.0,50.0,65.0,2,16.0,80.0,0.5,28.0,12.5,1550.0,50.0,37.5,0.0,0.0,2.5,1.5,34.0,40.0,106.45,100.0,0
227,235,33,39027.0,2,1,2,1,1,2,2,1,0,0,3,816.0,9.0,1,2,1910.0,50.0,60.0,6,16.0,78.0,0.5,28.0,4.5,1520.0,53.0,42.0,0.0,0.0,2.5,1.5,34.0,40.0,106.2,100.0,0
224,103,5,37189.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,3,2,1910.0,40.0,63.0,4,15.8,80.0,0.75,30.0,10.5,2000.0,52.6,36.9,0.0,0.0,3.0,1.0,33.0,40.0,109.7,100.0,0
212,224,64,37510.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,1,2,1910.0,40.0,60.0,2,14.5,85.0,1.0,35.0,0.0,1250.0,58.8,41.2,2.5,0.0,1.5,1.0,30.0,40.0,100.0,100.0,0
207,74,9,37964.0,1,1,2,1,1,2,0,1,0,1,3,815.0,2.0,1,2,1910.0,40.0,69.0,2,14.5,76.0,0.625,22.0,0.0,1250.0,58.8,41.2,1.0,0.0,2.5,1.0,35.0,40.0,100.0,100.0,0
210,88,64,37510.0,1,1,2,1,1,1,0,1,0,0,3,815.0,2.0,1,2,1910.0,45.0,61.0,2,14.0,98.0,0.75,30.0,0.0,1600.0,58.8,41.2,2.0,0.0,2.4,0.9,30.0,40.0,100.0,100.0,0
210,143,9,37965.0,1,1,2,1,1,2,0,1,0,0,3,816.0,9.0,1,2,1910.0,55.0,61.0,7,21.0,78.0,1.0,28.0,0.0,1500.0,58.8,41.2,3.0,0.0,2.5,0.7,35.0,40.0,100.0,100.0,0
234,256,31,37018.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,2,2,1911.0,42.5,52.0,2,16.0,82.0,0.75,30.0,0.0,2150.0,58.8,41.2,0.0,0.0,2.5,1.0,33.0,40.0,110.0,100.0,0
236,145,16,34250.0,2,1,2,1,1,2,1,1,0,0,3,816.0,2.0,1,2,1911.0,50.0,47.0,2,15.0,80.0,0.625,28.0,0.0,1750.0,59.0,41.0,0.0,0.0,1.0,1.0,38.0,40.0,91.89,100.0,0
239,148,49,47301.0,2,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1910.0,45.1679012345679,44.0,2,14.3,78.0,0.25,32.0,0.0,1650.0,56.8,43.2,3.0,0.0,2.5,2.5,40.0,40.0,100.0,100.0,0
238,148,49,47301.0,1,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1911.0,45.1679012345679,43.0,2,15.2,78.0,0.75,32.0,8.2,1500.0,51.0,40.8,2.0,0.0,2.7,1.8,40.0,40.0,106.25,100.0,0
237,148,49,47301.0,2,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1911.0,55.0,44.0,2,15.0,70.0,0.625,28.0,8.2,1700.0,51.0,40.8,0.0,0.0,2.5,2.0,40.0,40.0,100.0,100.0,0
231,115,60,35880.0,1,1,1,1,1,1,0,1,0,1,3,816.0,2.0,1,2,1910.0,40.0,38.0,2,16.5,85.0,0.625,30.0,4.3,1900.0,53.2,42.5,0.0,0.0,3.0,1.0,30.0,40.0,103.13,100.0,0
230,115,60,35880.0,1,1,1,1,1,1,0,1,0,1,3,816.0,2.0,3,2,1910.0,40.0,40.0,2,15.7,85.0,0.3125,27.0,4.3,2050.0,53.2,42.5,1.0,0.0,2.5,1.5,30.0,40.0,103.13,100.0,0
229,120,60,35880.0,1,1,1,1,1,1,0,1,0,1,3,816.0,2.0,3,2,1911.0,40.0,40.0,8,14.9,75.0,0.625,28.0,4.3,2000.0,53.2,42.5,4.0,0.0,2.5,1.5,30.0,40.0,117.86,100.0,0
233,361,61,25550.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1911.0,40.0,47.0,2,14.5,85.0,0.75,25.0,10.5,1850.0,52.6,36.9,2.0,0.0,0.0,0.0,34.0,40.0,110.0,100.0,0
226,268,11,37068.0,1,1,2,1,1,1,0,1,0,1,2,821.0,2.0,3,2,1911.0,40.0,49.0,8,17.0,75.0,0.625,30.0,0.0,1600.0,58.8,41.2,0.0,0.0,2.5,0.65,33.0,40.0,109.6,100.0,0
221,208,58,35529.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,2,2,1911.0,47.5,58.0,3,13.1,70.0,0.7243334970530452,55.0,10.0,1660.0,50.0,40.0,0.0,0.0,2.9,1.0,34.0,40.0,96.88,100.0,0
243,96,43,29442.0,2,1,2,1,1,2,1,1,0,1,3,816.0,2.0,3,2,1910.0,50.0,40.0,2,15.2,78.0,1.0,24.0,0.0,1850.0,58.8,41.2,0.0,0.0,2.9,1.1,40.0,40.0,103.13,100.0,0
208,76,62,35522.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1911.0,40.0,65.0,2,15.0,80.0,0.625,50.0,10.4,1640.0,47.2,42.4,1.0,0.0,3.0,1.5,32.0,40.0,103.13,100.0,0
225,280,19,37575.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,2,1910.0,30.0,51.03177570093458,8,17.0,78.0,0.8125,30.0,0.0,1700.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,40.0,106.25,100.0,0
240,350,19,34272.0,2,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,2,1910.0,30.0,40.0,2,14.0,73.0,0.5625,30.0,0.0,1800.0,58.8,41.2,0.0,0.0,0.0,0.0,30.0,40.0,100.0,100.0,0
217,133,16,37001.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,1,2,1911.0,50.0,62.0,6,11.2,80.0,0.7243334970530452,50.0,0.0,1570.0,58.8,41.2,0.0,0.0,3.0,1.0,38.0,40.0,103.23,100.0,0
219,215,58,35529.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,2,2,1910.0,45.0,63.0,6,15.0,80.0,0.75,50.0,0.0,1470.0,58.8,41.2,2.0,0.0,3.0,1.0,34.0,40.0,100.0,100.0,0
208,176,62,35522.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1911.0,37.5,65.0,2,16.0,80.0,0.625,50.0,6.6,1640.0,54.9,38.5,3.0,0.0,3.0,1.0,32.0,40.0,103.13,100.0,0
242,2,44,34514.0,1,1,2,1,1,2,0,1,0,1,2,821.0,7.0,3,2,1910.0,40.0,39.0,2,15.0,83.0,0.625,30.0,0.0,2000.0,58.1,41.9,1.0,0.0,2.5,0.6,35.0,40.0,100.0,100.0,0
241,4,44,34514.0,1,1,2,1,1,2,0,1,0,1,2,821.0,7.0,3,2,1911.0,40.0,39.0,2,15.0,72.0,0.375,30.0,0.0,2000.0,58.1,41.9,1.0,0.0,2.5,0.3,35.0,40.0,109.9,100.0,0
211,272,61,25532.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1910.0,40.0,59.0,5,15.0,80.0,0.75,40.0,13.3,1750.0,51.0,35.7,0.0,0.0,2.2,0.7,34.0,40.0,100.0,100.0,0
249,228,9,37998.0,1,1,2,1,1,2,0,1,0,1,3,815.0,2.0,3,2,1910.0,30.0,50.0,4,16.1,79.0,0.625,25.0,5.780578512396694,1400.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,106.0,100.0,0
247,293,30,23233.0,2,1,2,1,1,2,0,1,0,1,2,821.0,7.0,3,2,1911.0,40.0,40.0,8,14.5,72.0,0.625,34.0,5.780578512396694,1620.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.3,34.77525773195876,40.0,102.0,100.0,0
244,6,44,34518.0,1,1,2,1,1,2,0,1,0,0,2,821.0,7.0,3,2,1911.0,45.0,36.0,2,14.0,76.0,0.625,20.0,5.780578512396694,1700.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.0,0.9,34.77525773195876,40.0,100.0,100.0,0
247,151,53,34014.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,3,2,1910.0,40.0,40.0,8,15.5,75.0,0.75,25.0,5.780578512396694,1100.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,102.941,100.0,0
248,267,65,34227.0,1,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,2,1910.0,35.0,42.0,2,15.0,78.0,0.5625,40.0,5.780578512396694,1750.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.3,1.0,34.77525773195876,40.0,103.0,100.0,0
250,117,55,36423.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,3,2,1910.0,55.0,51.0,5,16.4,78.0,0.5,29.0,5.780578512396694,1800.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.5,1.0,34.77525773195876,40.0,100.0,100.0,0
246,348,55,34294.0,1,1,2,1,1,1,0,1,0,1,2,821.0,2.0,3,2,1910.0,35.0,48.0,6,16.0,72.0,0.75,20.0,5.780578512396694,1650.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.5,1.1,34.77525773195876,40.0,83.33,100.0,0
245,94,55,34293.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,3,2,1910.0,47.5,50.0,2,17.0,70.0,0.5,30.0,5.780578512396694,2000.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.2,0.7,34.77525773195876,40.0,103.225,100.0,0
251,268,60,34156.0,1,1,2,1,1,1,0,1,0,1,2,824.0,10.0,3,2,1911.0,40.0,52.0,2,13.5,85.0,0.75,30.0,5.780578512396694,1900.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,0.0,0.0,34.77525773195876,40.0,94.4,100.0,0
252,193,59,34453.0,1,1,2,1,1,2,0,1,0,1,2,827.0,2.0,2,2,1911.0,47.5,53.0,4,17.0,80.0,0.625,20.0,5.780578512396694,1850.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.0,1.5,34.77525773195876,40.0,105.7,100.0,0
253,211,59,34453.0,1,1,2,1,1,2,0,1,0,1,3,816.0,9.0,2,2,1910.0,50.0,56.0,8,15.0,80.0,0.1875,26.0,5.780578512396694,1950.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.5,34.77525773195876,40.0,102.857,100.0,0
254,328,21,34763.0,2,1,2,1,1,2,2,1,0,1,2,824.0,2.0,3,2,1911.0,55.0,56.0,8,21.0,80.0,0.875,35.0,5.780578512396694,1650.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.1,0.6,34.77525773195876,40.0,100.0,100.0,0
255,286,21,34763.0,2,1,2,1,1,2,2,1,0,1,2,824.0,2.0,3,2,1910.0,55.0,54.0,8,17.5,82.0,0.8125,28.0,5.780578512396694,1600.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,102.94,100.0,0
256,313,60,34157.0,1,1,2,1,1,2,2,1,0,1,2,824.0,2.0,3,2,1910.0,40.0,57.0,8,16.0,86.0,0.8125,30.0,5.780578512396694,1700.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,102.94,100.0,0
257,205,59,34465.0,1,1,2,1,1,1,0,1,0,1,3,816.0,1.0,2,2,1910.0,35.0,56.0,6,15.1,81.0,0.75,32.0,5.780578512396694,2000.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,102.94,100.0,0
258,5,44,34527.0,1,1,2,1,1,2,0,1,0,1,2,821.0,7.0,2,2,1910.0,50.0,66.0,8,14.8,80.0,0.625,30.0,5.780578512396694,1840.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,100.0,100.0,0
259,139,49,47304.0,2,1,2,1,1,2,2,1,0,1,3,815.0,9.0,1,2,1911.0,50.0,67.0,8,14.5,86.0,0.75,22.0,5.780578512396694,1300.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,2.0,34.77525773195876,40.0,102.77,100.0,0
261,0,74,36567.0,1,3,2,1,2,3,3,3,0,2,0,816.0,2.0,4,2,1910.0,45.1679012345679,62.0,9,14.5,84.0,0.7243334970530452,23.0,5.780578512396694,1200.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,0.987593984962406,34.77525773195876,40.0,103.22,100.0,0
262,402,78,34533.0,1,3,2,1,2,4,5,3,0,3,2,821.0,2.0,6,2,1910.0,45.1679012345679,63.0,4,15.5,79.0,0.625,35.0,5.780578512396694,1760.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.4,1.0,34.77525773195876,40.0,106.25,100.0,0
263,416,73,34905.0,1,3,2,1,2,3,3,3,0,3,0,816.0,9.0,4,2,1910.0,45.1679012345679,67.0,8,15.1,80.0,0.75,28.0,5.780578512396694,1780.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,106.25,100.0,0
264,407,78,34534.0,1,3,2,1,2,4,5,3,0,3,2,821.0,7.0,5,2,1911.0,45.1679012345679,50.0,9,15.7,82.0,0.7243334970530452,30.0,5.780578512396694,1850.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.40093808630394,0.987593984962406,34.77525773195876,40.0,103.22,100.0,0
265,405,78,34534.0,1,3,2,1,2,4,5,3,0,3,2,821.0,7.0,5,2,1911.0,45.1679012345679,60.0,8,15.0,82.0,0.5,22.0,5.780578512396694,1800.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,96.8,100.0,0
266,403,78,34534.0,1,3,2,1,2,4,5,3,0,3,2,821.0,7.0,5,2,1911.0,45.1679012345679,60.0,6,14.8,80.0,0.625,25.0,5.780578512396694,1850.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,96.9,100.0,0
267,404,78,34534.0,1,3,2,1,2,4,5,3,0,3,2,821.0,7.0,5,2,1906.7816091954023,45.1679012345679,56.0,8,14.1,82.0,0.625,40.0,5.780578512396694,1800.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,0.9,34.77525773195876,40.0,96.9,100.0,0
260,421,75,36568.0,1,3,2,1,2,4,5,3,0,1,0,816.0,2.0,4,2,1911.0,45.1679012345679,56.0,11,15.1,78.0,0.5,29.0,5.780578512396694,1320.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,0.987593984962406,34.77525773195876,40.0,96.9,100.0,0
268,430,69,36054.0,1,3,2,1,2,4,5,3,0,3,0,816.0,2.0,4,2,1911.0,45.1679012345679,47.0,2,15.0,85.0,0.5,24.0,5.780578512396694,1470.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.8,1.7,34.77525773195876,40.0,96.9,100.0,0
269,401,82,24780.0,1,3,2,1,2,4,5,3,0,3,2,821.0,7.0,6,2,1911.0,45.1679012345679,55.0,11,15.5,76.0,0.75,30.0,5.780578512396694,1750.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.2,34.77525773195876,40.0,96.9,100.0,0
270,418,74,36569.0,1,3,2,1,2,4,4,3,0,3,0,816.0,2.0,4,2,1910.0,45.1679012345679,53.0,8,14.2,72.0,1.0,28.0,5.780578512396694,1600.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.7,1.5,34.77525773195876,40.0,106.1,100.0,0
271,422,74,36569.0,1,3,2,1,2,4,4,3,0,3,0,816.0,2.0,4,2,1910.0,45.1679012345679,39.0,8,15.1,71.0,0.625,30.0,5.780578512396694,1700.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.5,34.77525773195876,40.0,106.1,100.0,0
272,419,79,47401.0,1,3,2,1,2,3,3,3,0,3,0,816.0,2.0,4,2,1911.0,45.1679012345679,46.0,8,17.0,80.0,0.25,25.0,5.780578512396694,1700.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.5,34.77525773195876,30.0,117.7,95.0,0
273,427,80,35502.0,1,3,2,1,2,4,5,1,0,3,0,815.0,2.0,5,2,1910.0,45.1679012345679,35.0,8,16.2,88.0,0.5,28.0,5.780578512396694,1750.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.3,1.0,34.77525773195876,40.0,106.0,100.0,0
274,431,77,35986.0,1,3,2,1,2,3,3,1,0,3,3,802.0,7.0,5,2,1910.0,45.1679012345679,40.0,9,14.5,70.0,0.75,60.0,5.780578512396694,1250.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.0,1.5,34.77525773195876,40.0,112.5,100.0,0
275,429,70,37046.0,1,3,2,1,2,3,3,1,0,3,3,802.0,7.0,4,2,1911.0,45.1679012345679,39.0,8,16.0,72.0,0.75,50.0,5.780578512396694,1350.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,2.2,34.77525773195876,40.0,106.6,95.0,0
276,426,69,35831.0,1,3,2,1,2,4,4,1,0,3,0,815.0,2.0,4,2,1911.0,45.1679012345679,40.0,8,16.5,84.0,0.625,26.0,5.780578512396694,1565.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,106.6,95.0,0
277,406,78,85725.0,1,3,2,1,2,4,5,1,0,3,2,821.0,7.0,6,2,1910.0,45.1679012345679,44.0,2,16.22,74.0,0.75,30.0,5.780578512396694,2200.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.8,0.8,34.77525773195876,40.0,106.6,95.0,0
278,417,81,35661.0,1,3,2,1,2,5,5,1,0,3,0,816.0,2.0,6,2,1910.0,45.1679012345679,47.0,4,16.5,86.0,0.25,30.907563025210084,5.780578512396694,1750.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.1,2.1,34.77525773195876,40.0,109.6,95.0,0
279,433,72,37392.0,1,3,2,1,2,5,5,1,0,3,2,824.0,2.0,3,2,1906.7816091954023,45.1679012345679,51.03177570093458,2,15.35979515828678,78.53903345724908,0.7243334970530452,30.907563025210084,5.780578512396694,1823.359168241966,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.40093808630394,0.987593984962406,34.77525773195876,39.056390977443606,103.03279135338346,99.59888059701493,1
296,168,0,37287.531481481485,0,0,0,0,0,0,0,0,0,1,2,817.675925925926,1.5,0,2,40.0,109.1,95.0,17,15.35979515828678,78.53903345724908,0.7243334970530452,30.907563025210084,5.780578512396694,1823.359168241966,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.40093808630394,0.987593984962406,34.77525773195876,39.056390977443606,103.03279135338346,99.59888059701493,1
